,churn,accountlength,internationalplan,voicemailplan,numbervmailmessages,totaldayminutes,totaldaycalls,totalevecalls,totalevecharge,totalnightminutes,totalnightcalls,totalintlcalls,totalintlcharge,numbercustomerservicecalls
2384,No,0.18055555555555555,0,1,0.0,0.6312323612417686,0.49999999999999994,0.5470085470085471,0.7120913745569121,0.5421526157947352,0.4444444444444444,0.20000000000000004,0.26363636363636367,0.0
2385,No,0.6064814814814814,1,1,0.0,0.6117905299466918,0.3103448275862069,0.4786324786324787,0.665222528554549,0.635454848383872,0.3931623931623932,0.1,0.7227272727272728,0.0
2386,Yes,0.5509259259259259,0,1,0.0,0.5722797115083099,0.6982758620689655,0.3076923076923077,0.4399369830641985,0.41952682439186934,0.4017094017094017,0.1,0.32500000000000007,0.4
2388,Yes,0.7407407407407407,1,1,0.0,0.8730009407337723,0.853448275862069,0.5555555555555556,0.6199291059472233,0.6344551816061312,0.4358974358974359,0.4,0.415909090909091,0.2
2389,Yes,0.5972222222222222,1,1,0.0,0.6061461273126373,0.5172413793103448,0.811965811965812,0.45805435210712875,0.3998667110963012,0.5384615384615385,0.30000000000000004,0.5204545454545455,0.0
2390,No,0.5601851851851851,1,1,0.0,0.3954217623079335,0.5172413793103448,0.5897435897435898,0.7758960220559274,0.5934688437187603,0.41880341880341887,0.4,0.6181818181818183,0.0
2391,No,0.5972222222222222,1,0,0.3958333333333333,0.4183129507682659,0.3879310344827586,0.4871794871794872,0.5364316660102403,0.5171609463512163,0.6153846153846154,0.5000000000000001,0.5340909090909092,0.4
2392,No,0.412037037037037,1,1,0.0,0.3320790216368768,1.0,0.3504273504273504,0.7235131941709335,0.6281239586804399,0.5213675213675214,0.6000000000000001,0.5454545454545456,0.2
2393,No,0.6388888888888888,1,0,0.5208333333333333,0.3725305738476012,0.46551724137931033,0.3162393162393162,0.09255612445844821,0.3785404865044985,0.3504273504273504,0.7000000000000001,0.37954545454545463,0.0
2394,No,0.25925925925925924,1,1,0.0,0.5324553151458138,0.9913793103448276,0.23931623931623935,0.40842851516345013,0.5724758413862046,0.641025641025641,0.4,0.5568181818181819,0.6000000000000001
2395,No,0.5879629629629629,1,1,0.0,0.563813107557228,0.37931034482758624,0.5128205128205129,0.47499015360378094,0.8267244251916028,0.3418803418803419,0.1,0.7477272727272728,0.8
2396,No,0.5833333333333333,0,1,0.0,0.7149576669802447,0.49137931034482757,0.6495726495726497,0.18589996061441513,0.6061312895701434,0.2564102564102564,0.20000000000000004,0.5204545454545455,0.4
2397,Yes,0.4907407407407407,1,1,0.0,0.863593603010348,0.24999999999999994,0.3076923076923077,0.468294604174872,0.3265578140619793,0.3846153846153846,0.4,0.6795454545454547,0.2
2398,No,0.8148148148148148,1,1,0.0,0.48886798369394796,0.49137931034482757,0.3504273504273504,0.342654588420638,0.4308563812062646,0.37606837606837606,0.20000000000000004,0.5772727272727274,0.2
2399,No,0.5555555555555555,1,1,0.0,0.5014111006585137,0.24137931034482757,0.4358974358974359,0.3016935801496652,0.2205931356214595,0.6068376068376069,0.4,0.5568181818181819,0.2
2400,No,0.45370370370370366,0,0,0.8125,0.33646911257447476,0.44827586206896547,0.6239316239316239,0.8058290665616384,0.4131956014661779,0.41880341880341887,0.30000000000000004,0.38636363636363646,0.0
2401,Yes,0.5787037037037036,0,1,0.0,0.6904985888993415,0.3879310344827586,0.4273504273504274,0.7656557699881844,0.4445184938353883,0.6068376068376069,0.0,0.5704545454545455,0.2
2402,Yes,0.3518518518518518,1,0,0.6875,0.3872687362809658,0.5086206896551724,0.5128205128205129,0.5332808192201653,0.18260579806731092,0.6666666666666667,0.30000000000000004,0.8090909090909092,1.0
2403,No,0.09259259259259259,1,1,0.0,0.22703041705863908,0.5775862068965516,0.5897435897435898,0.48680582906656156,0.40519826724425184,0.7094017094017095,0.6000000000000001,0.6681818181818182,0.4
2404,No,0.2546296296296296,1,1,0.0,0.5986202571338979,0.32758620689655177,0.46153846153846156,0.4139424970460811,0.33188937020993,0.11965811965811968,0.30000000000000004,0.822727272727273,0.2
2405,Yes,0.4212962962962963,1,0,0.6041666666666666,0.5700846660395109,0.7586206896551724,0.6239316239316239,0.5045293422607325,0.2659113628790403,0.6068376068376069,0.5000000000000001,0.26363636363636367,0.2
2406,No,0.37037037037037035,1,1,0.0,0.3954217623079335,0.146551724137931,0.7606837606837606,0.78653012997243,0.43852049316894365,0.6752136752136753,0.30000000000000004,0.4340909090909092,0.4
2407,Yes,0.6388888888888888,0,0,0.6458333333333333,0.5769833803700221,0.3448275862068965,0.2564102564102564,0.4935013784954707,0.546151282905698,0.5982905982905984,0.5000000000000001,0.6931818181818183,0.2
2408,No,0.3101851851851851,1,1,0.0,0.6676074004390091,0.29310344827586204,0.5213675213675214,0.33595903899172896,0.5481506164611796,0.5555555555555556,0.1,0.515909090909091,0.2
2409,No,0.8425925925925926,1,0,0.16666666666666666,0.2100972091564754,0.6637931034482758,0.4700854700854701,0.7774714454509649,0.43418860379873375,0.7777777777777779,0.1,0.40454545454545465,0.4
2410,No,0.412037037037037,1,1,0.0,0.2834744433991847,0.5172413793103448,0.6153846153846154,0.5620322961795983,0.17960679773408866,0.7777777777777779,0.5000000000000001,0.5386363636363637,0.0
2411,No,0.7592592592592592,1,1,0.0,0.4280338664158043,0.396551724137931,0.33333333333333337,0.7471445450964946,0.4191936021326225,0.4444444444444444,0.4,0.4409090909090909,0.2
2412,Yes,0.4074074074074074,1,1,0.0,0.9620570711821889,0.603448275862069,0.5811965811965812,0.37534462386766443,0.37587470843052323,0.4700854700854701,0.0,0.3318181818181818,0.2
2413,No,0.2685185185185185,1,1,0.0,0.5503292568203199,0.13793103448275862,0.3931623931623932,0.48719968491532106,0.8470509830056647,0.5811965811965812,0.8,0.7795454545454547,0.0
2414,No,0.06944444444444445,0,1,0.0,0.28378802132329883,0.42241379310344823,0.28205128205128205,0.31587239070500195,0.4678440519826725,0.264957264957265,0.6000000000000001,0.26363636363636367,0.0
2415,Yes,0.5231481481481481,1,1,0.0,0.40012543116964566,0.6637931034482758,0.5897435897435898,0.36195352500984634,0.7524158613795402,0.5470085470085471,0.20000000000000004,0.42272727272727284,1.0
2416,No,0.5185185185185185,1,1,0.0,0.4280338664158043,0.853448275862069,0.2564102564102564,0.6825521858999606,0.417194268577141,0.6923076923076923,0.4,0.6000000000000001,0.4
2417,No,0.5509259259259259,1,1,0.0,0.24678582627783002,0.49137931034482757,0.36752136752136755,0.4478141000393855,0.32189270243252244,0.46153846153846156,0.30000000000000004,0.4409090909090909,0.4
2418,No,0.5277777777777777,1,1,0.0,0.5992474129821261,0.6724137931034484,0.35897435897435903,0.3351713272942103,0.7067644118627123,0.3162393162393162,0.4,0.5454545454545456,0.0
2419,Yes,0.16666666666666666,1,1,0.0,0.6911257447475698,0.6724137931034484,0.3931623931623932,0.6987002756990941,0.5231589470176607,0.3931623931623932,0.30000000000000004,0.415909090909091,0.4
2420,Yes,0.45833333333333326,0,1,0.0,0.4402634054562559,0.44827586206896547,0.45299145299145305,0.42497046081134304,0.34755081639453517,0.5128205128205129,0.1,0.5818181818181819,0.4
2421,Yes,0.6064814814814814,1,1,0.0,0.5591094386955159,0.20689655172413796,0.7051282051282053,0.2709728239464356,0.42385871376207934,0.4444444444444444,0.20000000000000004,0.5386363636363637,0.8
2422,No,0.1712962962962963,1,0,0.75,0.3007212292254625,0.4827586206896552,0.3504273504273504,0.37928318235525804,0.44851716094635125,0.3162393162393162,0.5000000000000001,0.8022727272727272,0.2
2423,No,0.0,1,1,0.0,0.3270617748510505,0.6120689655172413,0.2991452991452992,0.6136274123670735,0.076974341886038,0.33333333333333337,0.1,0.09772727272727275,0.0
2424,No,0.4444444444444444,1,0,0.3125,0.30761994355597366,0.4741379310344827,0.7179487179487181,0.4801102796376526,0.35754748417194276,0.6068376068376069,0.20000000000000004,0.26363636363636367,0.2
2425,No,0.24999999999999997,1,0,0.5833333333333333,0.26904985888993416,0.3448275862068965,0.5726495726495727,0.48365498227648684,0.4578473842052649,0.41880341880341887,0.5000000000000001,0.3977272727272728,0.4
2426,No,0.34259259259259256,1,1,0.0,0.2891188460332393,0.6810344827586208,0.6581196581196582,0.6171721150059079,0.6777740753082306,0.5811965811965812,0.5000000000000001,0.6750000000000002,0.2
2427,No,0.3796296296296296,1,1,0.0,0.43838193791157104,0.5344827586206897,0.4786324786324787,0.5001969279243796,0.5961346217927357,0.264957264957265,0.20000000000000004,0.4545454545454546,0.4
2429,No,0.4629629629629629,1,0,0.4375,0.6851677641894012,0.396551724137931,0.35897435897435903,0.5246159905474597,0.6094635121626124,0.45299145299145305,0.4,0.48409090909090924,0.4
2430,No,0.5509259259259259,1,0,0.8333333333333333,0.3405456255879586,0.49137931034482757,0.3076923076923077,0.651831429696731,0.4985004998333889,0.6581196581196582,0.20000000000000004,0.8272727272727274,0.0
2431,No,0.8425925925925926,1,0,0.6458333333333333,0.4756977108811539,0.5344827586206897,0.27350427350427353,0.47105159511618755,0.48783738753748757,0.36752136752136755,0.30000000000000004,0.4954545454545455,0.2
2432,Yes,0.34259259259259256,1,1,0.0,0.2806522420821574,0.396551724137931,0.6666666666666667,0.690823158723907,0.43985338220593134,0.6581196581196582,0.20000000000000004,0.6863636363636364,0.8
2433,No,0.3657407407407407,1,1,0.0,0.6287237378488555,0.6206896551724137,0.29059829059829057,0.5179204411185505,0.3942019326891037,0.811965811965812,0.20000000000000004,0.6136363636363638,0.4
2434,No,0.40277777777777773,1,1,0.0,0.11320163060520538,0.19827586206896547,0.6752136752136753,0.6352894840488381,0.4205264911696102,0.7863247863247864,0.30000000000000004,0.5636363636363637,0.0
2435,No,0.5138888888888888,1,0,0.47916666666666663,0.8375666353088744,0.3189655172413793,0.5128205128205129,0.8782985427333596,0.47917360879706766,0.5042735042735043,0.5000000000000001,0.5022727272727273,0.2
2436,No,0.287037037037037,1,1,0.0,0.5898400752587019,0.46551724137931033,0.5982905982905984,0.589602205592753,0.37487504165278235,0.7606837606837606,0.1,0.6863636363636364,0.2
2437,Yes,0.48148148148148145,1,0,0.6458333333333333,0.28253370962684227,0.5689655172413792,0.6581196581196582,0.657345411579362,0.9033655448183939,0.5042735042735043,0.30000000000000004,0.37954545454545463,0.8
2438,No,0.4212962962962963,1,1,0.0,0.557227971150831,0.6120689655172413,0.6324786324786326,0.6341079165025602,0.4728423858713762,0.29059829059829057,0.4,0.5454545454545456,0.4
2439,No,0.8148148148148148,1,1,0.0,0.48980871746629034,0.6724137931034484,0.41025641025641024,0.38716029933044505,0.4958347217594136,0.5811965811965812,0.30000000000000004,0.765909090909091,0.2
2440,No,0.5416666666666666,1,1,0.0,0.5823142050799623,0.6293103448275863,0.811965811965812,0.44151240645923595,0.41986004665111626,0.6239316239316239,0.5000000000000001,0.30000000000000004,0.0
2441,No,0.5092592592592592,1,0,0.2708333333333333,0.5443712762621512,0.5344827586206897,0.4786324786324787,0.19653406853091768,0.5908030656447851,0.4444444444444444,0.30000000000000004,0.6136363636363638,0.2
2442,No,0.37499999999999994,1,0,0.7083333333333333,0.6682345562872374,0.6810344827586208,0.6239316239316239,0.3355651831429697,0.7884038653782073,0.2991452991452992,0.20000000000000004,0.15909090909090914,0.6000000000000001
2443,No,0.3379629629629629,1,1,0.0,0.26089683286296644,0.4051724137931035,0.49572649572649574,0.322567940133911,0.4598467177607464,0.6153846153846154,0.4,0.5454545454545456,0.0
2444,No,0.5555555555555555,1,0,0.6458333333333333,0.7638758231420509,0.24137931034482757,0.6495726495726497,0.7577786530129972,0.25658113962012663,0.8632478632478633,0.30000000000000004,0.46590909090909105,1.0
2445,No,0.6018518518518517,1,1,0.0,0.5566008153026027,0.3189655172413793,0.6153846153846154,0.49586451358802675,0.3368877040986337,0.5897435897435898,0.4,0.5818181818181819,0.2
2446,No,0.5740740740740741,1,1,0.0,0.46973973032298527,0.41379310344827586,0.8205128205128205,0.34501772351319415,0.5354881706097967,0.5470085470085471,0.5000000000000001,0.5818181818181819,0.4
2447,No,0.08333333333333334,1,1,0.0,0.5707118218877392,0.6982758620689655,0.5811965811965812,0.2552185899960615,0.5681439520159948,0.4786324786324787,0.30000000000000004,0.6613636363636365,0.2
2448,No,0.6342592592592592,1,1,0.0,0.7259328943242396,0.6637931034482758,0.46153846153846156,0.12800315084679006,0.30689770076641115,0.3846153846153846,0.20000000000000004,0.7181818181818183,0.6000000000000001
2449,No,0.5462962962962963,1,1,0.0,0.6613358419567263,0.646551724137931,0.5042735042735043,0.5762111067349349,0.4945018327224259,0.5897435897435898,0.5000000000000001,0.3363636363636363,0.6000000000000001
2450,No,0.6296296296296295,1,1,0.0,0.2831608654750705,0.6724137931034484,0.37606837606837606,0.5943284757778653,0.6854381872709097,0.5213675213675214,0.5000000000000001,0.6000000000000001,0.2
2451,Yes,0.8379629629629629,1,1,0.0,0.8153026026967702,0.6551724137931034,0.6068376068376069,0.5029539188656951,0.4135288237254248,0.5042735042735043,0.30000000000000004,0.5272727272727273,0.4
2452,No,0.6203703703703703,1,1,0.0,0.48259642521166507,0.5603448275862069,0.35897435897435903,0.5659708546671919,0.0469843385538154,0.4444444444444444,0.5000000000000001,0.7113636363636365,0.2
2453,No,0.6157407407407407,1,0,0.7916666666666666,0.6111633740984636,0.4396551724137931,0.1282051282051282,0.5313115399763686,0.3828723758747084,0.3162393162393162,0.7000000000000001,0.48409090909090924,0.2
2454,No,0.2037037037037037,1,1,0.0,0.240200689871433,0.5258620689655171,0.7863247863247864,0.6490744387554155,0.5984671776074642,0.4273504273504274,0.30000000000000004,0.46590909090909105,0.2
2455,No,0.5925925925925926,1,1,0.0,0.2568203198494826,0.8879310344827587,0.6324786324786326,0.6565576998818433,0.3582139286904365,0.5555555555555556,0.5000000000000001,0.3068181818181819,0.2
2456,No,0.6527777777777777,1,1,0.0,0.6679209783631233,0.2758620689655172,0.8547008547008548,0.4312721543914927,0.509830056647784,0.37606837606837606,0.5000000000000001,0.5090909090909091,0.8
2457,No,0.5972222222222222,1,0,0.9375,0.4860457823769207,0.6724137931034484,0.45299145299145305,0.5510043324143363,0.567144285238254,0.2136752136752137,0.1,0.6181818181818183,0.2
2458,No,0.7499999999999999,1,0,0.47916666666666663,0.6412668548134212,0.7241379310344829,0.4017094017094017,0.6045687278456086,0.8123958680439853,0.5299145299145299,0.30000000000000004,0.4113636363636364,0.2
2459,No,0.48148148148148145,1,1,0.0,0.6008153026026968,0.49137931034482757,0.20512820512820518,0.4143363528948405,0.5711429523492169,0.46153846153846156,0.6000000000000001,0.7727272727272729,0.8
2460,No,0.5462962962962963,1,1,0.0,0.2812793979303857,0.46551724137931033,0.32478632478632474,0.3351713272942103,0.6327890703098966,0.5128205128205129,0.4,0.4727272727272728,0.4
2461,No,0.35648148148148145,1,1,0.0,0.6287237378488555,0.45689655172413796,0.6752136752136753,0.42497046081134304,0.46017994001999335,0.5726495726495727,0.4,0.5772727272727274,0.0
2462,No,0.4212962962962963,1,1,0.0,0.5076826591407966,0.4827586206896552,0.4786324786324787,0.3733753446238677,0.4028657114295235,0.5811965811965812,0.30000000000000004,0.5386363636363637,0.4
2463,No,0.6712962962962963,1,0,0.22916666666666666,0.48885893805181196,0.3448275862068965,0.41025641025641024,0.40409610082709724,0.6044651782739088,0.4017094017094017,0.30000000000000004,0.49090909090909096,0.4
2464,No,0.5740740740740741,1,0,0.6666666666666666,0.24145500156788963,0.5775862068965516,0.5726495726495727,0.3107522646711304,0.4141952682439188,0.3418803418803419,0.1,0.44772727272727286,0.2
2465,No,0.40277777777777773,1,1,0.0,0.5142677955471935,0.4396551724137931,0.32478632478632474,0.3934619929105947,0.47884038653782074,0.3931623931623932,0.4,0.37954545454545463,0.6000000000000001
2466,No,0.3796296296296296,1,0,0.7916666666666666,0.27720288491690187,0.41379310344827586,0.4444444444444444,0.2926348956282001,0.6781072975674776,0.3162393162393162,0.1,0.515909090909091,0.0
2467,No,0.009259259259259259,0,1,0.0,0.44371276262151144,0.46551724137931033,0.3418803418803419,0.6427727451752658,0.43552149283572145,0.5213675213675214,0.5000000000000001,0.34318181818181825,0.2
2468,Yes,0.6990740740740741,0,0,0.8541666666666666,0.3991846973973033,0.7413793103448276,0.46153846153846156,0.7790468688460024,0.5448183938687103,0.32478632478632474,0.1,0.13409090909090912,0.2
2469,No,0.2175925925925926,1,1,0.0,0.4067105675760426,0.896551724137931,0.5726495726495727,0.3647105159511619,0.4925024991669444,0.5726495726495727,0.1,0.37954545454545463,0.6000000000000001
2470,No,0.8703703703703703,1,1,0.0,0.6531828159297587,0.7068965517241379,0.5982905982905984,0.39031114612051987,0.5031656114628458,0.41880341880341887,0.30000000000000004,0.21363636363636365,0.6000000000000001
2471,No,0.4351851851851851,1,0,0.47916666666666663,0.44151771715271243,0.3879310344827586,0.5042735042735043,0.5001969279243796,0.4698433855381539,0.6837606837606838,0.20000000000000004,0.32500000000000007,0.0
2472,Yes,0.5925925925925926,1,1,0.0,0.37096268422703044,0.6724137931034484,0.5811965811965812,0.5785742418274912,0.3168943685438187,0.45299145299145305,0.5000000000000001,0.4954545454545455,0.2
2473,No,0.3009259259259259,1,0,0.8333333333333333,0.3831922232674819,0.3879310344827586,0.4017094017094017,0.7211500590783773,0.4098633788737088,0.2222222222222222,0.6000000000000001,0.3931818181818182,0.0
2474,No,0.3657407407407407,1,0,0.4583333333333333,0.5547193477579179,0.6293103448275863,0.5726495726495727,0.3261126427727451,0.4201932689103632,0.28205128205128205,0.0,0.4409090909090909,0.0
2475,No,0.0,1,1,0.0,0.4882408278457196,0.2758620689655172,0.3162393162393162,0.3304450571090981,0.6011329556814395,0.5726495726495727,0.20000000000000004,0.19545454545454546,0.2
2476,No,0.3842592592592592,1,1,0.0,0.3991846973973033,0.7844827586206897,0.264957264957265,0.3974005513981882,0.6144618460513163,0.23076923076923073,0.20000000000000004,0.4772727272727273,0.2
2477,No,0.43981481481481477,1,1,0.0,0.4841643148322358,0.5948275862068966,0.5384615384615385,0.7849547065773926,0.5154948350549817,0.41880341880341887,0.6000000000000001,0.42954545454545456,0.2
2478,No,0.5648148148148148,1,0,0.7083333333333333,0.8958921291941048,0.32758620689655177,0.5726495726495727,0.3465931469082316,0.7660779740086638,0.33333333333333337,0.6000000000000001,0.6795454545454547,0.2
2479,Yes,0.5324074074074073,0,0,0.6041666666666666,0.4477892756349953,0.42241379310344823,0.3162393162393162,0.7577786530129972,0.4751749416861046,0.7606837606837606,0.1,0.5886363636363637,0.6000000000000001
2480,No,0.48148148148148145,0,1,0.0,0.40921919096895576,0.5517241379310345,0.6923076923076923,0.8062229224103977,0.6684438520493168,0.19658119658119655,0.6000000000000001,0.5022727272727273,0.6000000000000001
2481,No,0.3657407407407407,1,1,0.0,0.5581687049231735,0.6206896551724137,0.6581196581196582,0.5155573060259945,0.3782072642452516,0.5726495726495727,0.30000000000000004,0.5636363636363637,0.2
2482,No,0.7222222222222222,1,1,0.0,0.6920664785199122,0.21551724137931033,0.4786324786324787,0.3351713272942103,0.6627790736421193,0.2564102564102564,0.5000000000000001,0.4954545454545455,0.4
2483,No,0.3055555555555555,1,0,0.625,0.013922710477218388,0.646551724137931,0.29059829059829057,0.7825915714848366,0.38053982005998005,0.6068376068376069,0.20000000000000004,0.6613636363636365,0.4
2484,No,0.6481481481481481,1,0,0.8125,0.30542489808717466,0.7327586206896552,0.3931623931623932,0.7483261126427727,0.7990669776741086,0.7094017094017095,0.1,0.6250000000000001,0.0
2485,No,0.36111111111111105,1,0,0.35416666666666663,0.6810912511759172,0.45689655172413796,0.11965811965811968,0.7050019692792437,0.6981006331222928,0.5555555555555556,0.30000000000000004,0.6068181818181819,0.2
2486,No,0.32175925925925924,1,1,0.0,0.4819692693634368,0.4396551724137931,0.32478632478632474,0.26191413942497044,0.40253248917027656,0.5299145299145299,0.20000000000000004,0.2022727272727273,0.0
2487,No,0.5092592592592592,1,1,0.0,0.4161179052994669,0.6206896551724137,0.5128205128205129,0.28200078771169756,0.4525158280573142,0.4700854700854701,0.20000000000000004,0.4727272727272728,0.0
2488,No,0.4305555555555555,1,1,0.0,0.5073690812166824,0.8017241379310345,0.5641025641025641,0.468294604174872,0.4348550483172276,0.5213675213675214,0.1,0.28181818181818186,0.0
2489,Yes,0.6574074074074073,1,1,0.0,0.46503606146127313,0.25862068965517243,0.4871794871794872,0.529342260732572,0.34455181606131285,0.5726495726495727,0.5000000000000001,0.515909090909091,0.8
2490,No,0.5,1,1,0.0,0.48886798369394796,0.7155172413793103,0.3846153846153846,0.6620716817644742,0.7970676441186273,0.27350427350427353,0.8,0.4727272727272728,0.2
2491,No,0.6342592592592592,1,1,0.0,0.2135465663217309,0.603448275862069,0.5555555555555556,0.7164237888932651,0.5481506164611796,0.5299145299145299,0.9,0.4727272727272728,0.4
2492,No,0.3333333333333333,1,1,0.0,0.5763562245217938,0.025862068965517238,0.3846153846153846,0.2977550216620717,0.5018327224258581,0.24786324786324787,0.5000000000000001,0.3931818181818182,0.0
2493,Yes,0.09259259259259259,1,1,0.0,0.22922546252743803,0.45689655172413796,0.23931623931623935,0.3647105159511619,0.7827390869710098,0.3076923076923077,0.20000000000000004,0.5636363636363637,1.0
2494,No,0.6805555555555555,1,0,0.4375,0.7632486672938225,0.8017241379310345,0.46153846153846156,0.32335565183142967,0.3012329223592136,0.5726495726495727,0.30000000000000004,0.36818181818181817,0.2
2495,No,0.47222222222222215,1,1,0.0,0.4430856067732832,0.42241379310344823,0.3418803418803419,0.3442300118156755,0.680439853382206,0.5213675213675214,0.20000000000000004,0.3931818181818182,0.2
2496,No,0.6574074074074073,1,1,0.4583333333333333,0.38350580119159616,0.6379310344827587,0.4871794871794872,0.38282788499409215,0.4265244918360546,0.7521367521367521,0.20000000000000004,0.35,0.2
2497,No,0.36111111111111105,1,0,0.6666666666666666,0.09752273439949827,0.17241379310344823,0.3846153846153846,0.4970460811343048,0.32222592469176947,0.6752136752136753,0.30000000000000004,0.1272727272727273,0.4
2498,No,0.4074074074074074,1,1,0.0,0.3618689244277203,0.146551724137931,0.9401709401709402,0.34501772351319415,0.4911696101299567,0.5982905982905984,0.4,0.4954545454545455,0.2
2499,No,0.5509259259259259,1,1,0.0,0.7293822514894952,0.5862068965517242,0.5213675213675214,0.5797558093737691,0.35154948350549814,0.3504273504273504,0.20000000000000004,0.7181818181818183,0.2
2500,No,0.5555555555555555,1,0,0.8541666666666666,0.6146127312637191,0.45689655172413796,0.4273504273504274,0.6321386372587633,0.32289236921026326,0.5641025641025641,0.20000000000000004,0.4590909090909091,0.2
2501,No,0.4629629629629629,1,1,0.0,0.33019755409219187,0.20689655172413796,0.36752136752136755,0.6837337534462387,0.4768410529823392,0.6239316239316239,0.30000000000000004,0.6931818181818183,0.0
2502,No,0.5277777777777777,1,1,0.0,0.4992160551897146,0.6206896551724137,0.46153846153846156,0.7302087435998424,0.6524491836054649,0.4444444444444444,0.4,0.8772727272727273,0.4
2503,No,0.773148148148148,1,1,0.0,0.5133270617748511,0.767241379310345,0.264957264957265,0.4226073257187869,0.8087304231922694,0.33333333333333337,0.4,0.4772727272727273,0.4
2504,No,0.412037037037037,1,1,0.0,0.46409532768893075,0.46551724137931033,0.5299145299145299,0.2883024812918472,0.29423525491502833,0.3846153846153846,0.0,0.6681818181818182,0.2
2505,No,0.3194444444444444,1,1,0.0,0.40012543116964566,0.5431034482758621,0.7948717948717949,0.49231981094919264,0.615794735088304,0.19658119658119655,0.8,0.6386363636363637,0.6000000000000001
2506,No,0.6342592592592592,1,1,0.0,0.6603951081843838,0.5603448275862069,0.6666666666666667,0.5324931075226467,0.4158613795401533,0.6581196581196582,0.30000000000000004,0.6795454545454547,0.2
2507,No,0.19444444444444445,1,1,0.0,0.3646911257447476,0.7155172413793103,0.3931623931623932,0.36904293028751467,0.5988003998667111,0.5470085470085471,0.20000000000000004,0.6431818181818183,0.0
2508,No,0.537037037037037,1,0,0.41666666666666663,0.5838820947005331,0.4827586206896552,0.5555555555555556,0.27845608507286335,0.364211929356881,0.8974358974358976,0.20000000000000004,0.40454545454545465,0.4
2509,No,0.49537037037037035,1,1,0.0,0.1702728127939793,0.5431034482758621,0.6153846153846154,0.30287514769594326,0.4001999333555481,0.4786324786324787,0.20000000000000004,0.5386363636363637,0.4
2510,No,0.5416666666666666,1,1,0.0,0.5324553151458138,0.7112068965517242,0.5982905982905984,0.6045687278456086,0.7357547484171942,0.5299145299145299,0.0,0.48409090909090924,0.4
2511,No,0.7777777777777777,1,1,0.0,0.40043900909375973,0.6293103448275863,0.6923076923076923,0.3647105159511619,0.3065644785071643,0.5213675213675214,0.5000000000000001,0.3113636363636364,0.6000000000000001
2512,No,0.2824074074074074,1,0,0.875,0.36939479460645974,0.45689655172413796,0.4444444444444444,0.4395431272154391,0.6041319560146619,0.23931623931623935,0.20000000000000004,0.4954545454545455,0.0
2514,No,0.19907407407407407,1,1,0.0,0.5804327375352776,0.646551724137931,0.4444444444444444,0.5096494682946042,0.3815394868377207,0.35897435897435903,0.4,0.5272727272727273,0.0
2515,Yes,0.5092592592592592,1,1,0.0,0.3248667293822515,0.396551724137931,0.35897435897435903,0.5387948011027963,0.4491836054648451,0.3931623931623932,0.1,0.6068181818181819,1.0
2516,No,0.5833333333333333,1,0,0.3958333333333333,0.34556287237378486,0.6293103448275863,0.5042735042735043,0.36116581331232767,0.7160946351216262,0.17948717948717952,0.20000000000000004,0.6181818181818183,0.4
2517,No,0.6944444444444444,0,1,0.0,0.5619316400125431,0.24137931034482757,0.5470085470085471,0.5242221346987002,0.7724091969343552,0.7179487179487181,0.30000000000000004,0.631818181818182,0.0
2518,No,0.24074074074074073,1,1,0.0,0.39385387268736277,0.6379310344827587,0.3418803418803419,0.6049625836943678,0.5284905031656115,0.45299145299145305,0.4,0.3545454545454546,0.4
2519,No,0.06481481481481483,1,1,0.0,0.36280965820006267,0.5086206896551724,0.3162393162393162,0.33320204805041354,0.5821392869043653,0.3504273504273504,0.4,0.38636363636363646,0.4
2520,No,0.5648148148148148,1,0,0.5833333333333333,0.3298839761680778,0.5431034482758621,0.3076923076923077,0.6608901142181962,0.5541486171276242,0.7350427350427351,0.7000000000000001,0.35,0.2
2521,No,0.6296296296296295,1,1,0.0,0.6158670429601757,0.29310344827586204,0.6495726495726497,0.3095706971248523,0.45584805064978345,0.7435897435897436,0.30000000000000004,0.6136363636363638,0.2
2522,No,0.48611111111111105,1,1,0.0,0.31263719034179993,0.8620689655172413,0.8290598290598292,0.587239070500197,0.4925024991669444,0.16239316239316237,0.8,0.38636363636363646,0.4
2523,No,0.40277777777777773,1,1,0.0,0.3913452492944497,0.6379310344827587,0.27350427350427353,0.3461992910594722,0.5484838387204265,0.41025641025641024,0.9,0.35,0.6000000000000001
2524,No,0.48611111111111105,1,1,0.0,0.4979617434932581,0.6810344827586208,0.5170940170940171,0.5612445844820796,0.6204598467177609,0.41880341880341887,0.30000000000000004,0.5954545454545456,0.2
2525,No,0.4351851851851851,1,1,0.0,0.48447789275634995,0.1293103448275862,0.6495726495726497,0.7636864907443875,0.4901699433522159,0.4444444444444444,0.1,0.46590909090909105,0.0
2526,Yes,0.25925925925925924,0,1,0.0,0.29946691752900595,0.19827586206896547,0.46153846153846156,0.23237495076801892,0.6494501832722426,0.28205128205128205,0.0,0.26363636363636367,0.0
2527,No,0.8472222222222222,1,1,0.0,0.41455001567889616,0.4396551724137931,0.2991452991452992,0.42024419062623075,0.5964678440519826,0.5897435897435898,0.7000000000000001,0.6750000000000002,0.4
2528,No,0.5,1,1,0.0,0.41894010661649417,0.5172413793103448,0.2991452991452992,0.6065380070894052,0.9300233255581472,0.27350427350427353,0.8,0.4772727272727273,0.6000000000000001
