churn,accountlength,internationalplan,voicemailplan,numbervmailmessages,totaldaycalls,totaldaycharge,totalevecalls,totalevecharge,totalnightcalls,totalnightcharge,totalintlminutes,totalintlcalls,numbercustomerservicecalls
No,0.6990740740740741,1,0,0.41666666666666663,0.5689655172413792,0.6038019951063428,0.3418803418803419,0.14646664034741422,0.8803418803418803,0.4019245003700962,0.35365853658536583,0.4,0.2
No,0.32870370370370366,1,1,0.0,0.7844827586206897,0.3692828910220214,0.46153846153846156,0.2751677852348994,0.4700854700854701,0.5914137675795708,0.5548780487804879,0.20000000000000004,0.4
No,0.4629629629629629,1,1,0.0,0.4051724137931035,0.7272727272727272,0.6153846153846154,0.6206079747335177,0.36752136752136755,0.3471502590673575,0.46341463414634143,0.6000000000000001,0.8
No,0.5740740740740741,1,1,0.0,0.7413793103448276,0.5763222284961416,0.24786324786324787,0.48716936439005143,0.6324786324786326,0.28645447816432273,0.676829268292683,0.20000000000000004,0.0
No,0.20833333333333334,1,1,0.0,0.5431034482758621,0.046489742141916035,0.3504273504273504,0.4007106198183973,0.4017094017094017,0.31680236861584016,0.4207317073170732,0.1,0.4
Yes,0.6064814814814814,1,1,0.0,0.5344827586206897,0.8488612836438922,0.7692307692307694,0.6083695223055666,0.3846153846153846,0.47224278312361223,0.41463414634146345,0.20000000000000004,0.31381818181818183
No,0.8888888888888888,1,0,0.6458333333333333,0.13793103448275862,0.14492753623188404,0.5384615384615385,0.24082116067903672,0.5641025641025641,0.35159141376757963,0.5853658536585366,0.20000000000000004,0.0
Yes,0.287037037037037,1,1,0.0,0.2327586206896552,0.7549407114624505,0.7948717948717949,0.6446900908014213,0.4444444444444444,0.5062916358253147,0.7682926829268293,0.30000000000000004,0.0
No,0.5694444444444444,1,1,0.0,0.7931034482758621,0.5292678336156598,0.6068376068376069,0.6999605211212003,0.5897435897435898,0.44041450777202074,0.4817073170731708,0.20000000000000004,0.2
No,0.662037037037037,1,1,0.0,0.5086206896551724,0.34368530020703925,0.7264957264957266,0.6798262929332808,0.2222222222222222,0.5951147298297558,0.5792682926829269,0.1,0.0
No,0.5324074074074073,1,0,0.5,0.8275862068965518,0.5046113306982872,0.41025641025641024,0.5061192262139756,0.4017094017094017,0.3893412287194671,0.2378048780487805,0.20000000000000004,0.4
No,0.8703703703703703,1,0,0.625,0.6379310344827587,0.4137022397891962,0.06837606837606836,0.4784840110540862,0.5641025641025641,0.39970392301998525,0.8109756097560976,0.5000000000000001,0.2
No,0.4444444444444444,1,0,0.5833333333333333,0.4396551724137931,0.8230754752493883,0.4786324786324787,0.4445321752862219,0.3076923076923077,0.8756476683937825,0.2439024390243902,0.7000000000000001,0.2
No,0.6527777777777777,1,0,0.7916666666666666,0.5344827586206897,0.4396762657632223,0.6153846153846154,0.27872088432688513,0.7264957264957266,0.6632124352331608,0.13414634146341461,0.5000000000000001,0.0
No,0.3842592592592592,1,1,0.0,0.7155172413793103,0.5680406549971766,0.3931623931623932,0.4362416107382552,0.6752136752136753,0.5455218356772761,0.7134146341463415,0.1,0.2
No,0.5462962962962963,1,0,0.3958333333333333,0.5862068965517242,0.4871070958027479,0.49572649572649574,0.536517962889854,0.6923076923076923,0.5869726128793487,0.4817073170731708,0.5000000000000001,0.2
No,0.7268518518518517,1,1,0.0,0.5258620689655171,0.5439488048183699,0.45299145299145305,0.12120015791551522,0.3418803418803419,0.8401184307920059,0.5000000000000001,0.20000000000000004,0.2
No,0.22685185185185183,1,1,0.0,0.7327586206896552,0.8620365142104273,0.49572649572649574,0.24990130280300046,0.5384615384615385,0.3893412287194671,0.4573170731707318,0.5000000000000001,0.2
No,0.449074074074074,1,1,0.0,0.3448275862068965,0.3527197440240918,0.6495726495726497,0.347019344650612,0.3504273504273504,0.3626943005181348,0.4878048780487805,0.4,0.4
No,0.4629629629629629,1,0,0.5,0.45689655172413796,0.2823263692828909,0.37606837606837606,0.49539253570047126,0.41025641025641024,0.4204293116210215,0.6646341463414634,0.8,0.4
Yes,0.8379629629629629,1,1,0.0,0.7068965517241379,0.8102766798418972,0.5641025641025641,0.42795104619028834,0.5299145299145299,0.5581051073279052,0.451219512195122,1.0,0.4
No,0.23148148148148148,1,1,0.0,0.5948275862068966,0.4588744588744589,0.23076923076923073,0.2905645479668377,0.3846153846153846,0.4900074019245003,0.603658536585366,0.20000000000000004,0.0
No,0.537037037037037,1,1,0.0,0.44827586206896547,0.6032373423677772,0.9145299145299146,0.2854322937228584,0.5128205128205129,0.32864544781643235,0.47560975609756106,0.0,0.4
No,0.4212962962962963,0,1,0.0,0.7155172413793103,0.735742518351214,0.5897435897435898,0.3012238452427952,0.5042735042735043,0.4367135455218357,0.5853658536585366,0.20000000000000004,0.0
No,0.3935185185185185,1,1,0.0,0.24999999999999994,0.3913043478260869,0.41880341880341887,0.7789182787208845,0.9658119658119659,0.3878608438193931,0.25,0.20000000000000004,0.4
No,0.5601851851851851,1,1,0.0,0.4396551724137931,0.2988895162808206,0.5213675213675214,0.5736281089617057,0.6837606837606838,0.53960029607698,0.4024390243902439,0.30000000000000004,0.4
No,0.7175925925925926,1,0,0.5625,0.8189655172413794,0.5324675324675324,0.6239316239316239,0.4930911962100277,0.5982905982905984,0.6469282013323465,0.7743902439024392,0.7000000000000001,0.2
Yes,0.5833333333333333,1,1,0.0,0.42241379310344823,0.701675136457745,0.4273504273504274,0.5511251480457956,0.7350427350427351,0.6432272390821614,0.7195121951219513,0.5000000000000001,0.0
No,0.6666666666666666,0,0,0.625,0.5603448275862069,0.4780726519856955,0.6324786324786326,0.336754836162653,0.36752136752136755,0.61139896373057,0.5487804878048781,0.20000000000000004,0.2
Yes,0.412037037037037,0,0,0.5416666666666666,0.5344827586206897,0.45793337097684916,0.5299145299145299,0.45598105013817625,0.29059829059829057,0.5440414507772021,0.6829268292682928,0.20000000000000004,0.31381818181818183
No,0.5,1,1,0.0,0.8706896551724139,0.5063052889139845,0.5384615384615385,0.5325700750098697,0.6324786324786326,0.6424870466321244,0.47560975609756106,0.1,0.2
No,0.40277777777777773,1,1,0.0,0.41379310344827586,0.4991530208921513,0.3846153846153846,0.3308330043426768,0.49572649572649574,0.3101406365655071,0.3292682926829268,0.20000000000000004,0.2
No,0.4629629629629629,1,0,0.1875,0.6379310344827587,0.4295125164690381,0.6752136752136753,0.527043031977892,0.19658119658119655,0.29681717246484085,0.5304878048780489,0.8,0.0
No,0.787037037037037,1,1,0.0,0.6896551724137931,0.5245623941276115,0.36752136752136755,0.4050532964863799,0.35897435897435903,0.6898593634344931,0.5000000000000001,0.0,0.0
No,0.09259259259259259,1,1,0.0,0.8620689655172413,0.6312817617165443,0.6153846153846154,0.5487564153178051,0.5897435897435898,0.5484826054774242,0.628048780487805,0.1,0.2
No,0.6666666666666666,1,0,0.6458333333333333,0.44827586206896547,0.6083192170148691,0.6923076923076923,0.5775759968416898,0.5726495726495727,0.6150999259807551,0.524390243902439,0.0,0.4
No,0.412037037037037,1,1,0.0,0.7068965517241379,0.5524185958968567,0.49572649572649574,0.7169364390051324,0.32478632478632474,0.6439674315321984,0.3597560975609756,0.6000000000000001,0.4
No,0.14814814814814814,1,1,0.0,0.6293103448275863,0.4276303406738189,0.6495726495726497,0.47808922226608774,0.37606837606837606,0.1746854182087343,0.30487804878048774,0.6000000000000001,0.2
Yes,0.27777777777777773,1,0,0.8333333333333333,0.3103448275862069,0.25315264445699226,0.49572649572649574,0.4283458349782867,0.6239316239316239,0.41302738712065146,0.49390243902439024,0.1,0.4
No,0.4907407407407407,1,1,0.0,0.5689655172413792,0.5716167890080933,0.5811965811965812,0.36715357283853145,0.5128205128205129,0.35011102886750567,0.6890243902439025,0.0,0.6000000000000001
Yes,0.6759259259259258,1,1,0.0,0.4310344827586207,0.7939017504234894,0.3418803418803419,0.6000789577575998,0.3504273504273504,0.7779422649888972,0.25,0.0,0.0
No,0.537037037037037,1,1,0.0,0.3620689655172414,0.4249952945605119,0.41880341880341887,0.43189893407027247,0.2136752136752137,0.4241302738712066,0.3414634146341463,0.9,0.4
No,0.4351851851851851,1,1,0.0,0.6379310344827587,0.6527385657820439,0.5811965811965812,0.5013817607579946,0.5384615384615385,0.40414507772020725,0.7378048780487805,0.5000000000000001,0.2
No,0.8564814814814814,1,1,0.0,0.4741379310344827,0.3581780538302277,0.6495726495726497,0.4520331622581919,0.36752136752136755,0.3212435233160622,0.4024390243902439,0.5000000000000001,0.2
No,0.5879629629629629,1,1,0.0,0.44827586206896547,0.4912478825522303,0.4273504273504274,0.7295696802210819,0.3931623931623932,0.4692820133234641,0.35365853658536583,0.30000000000000004,0.0
No,0.24999999999999997,1,0,0.8125,0.5086206896551724,0.36288349331827585,0.641025641025641,0.4208448480063167,0.5299145299145299,0.6543301258327165,0.36585365853658536,0.0,0.6000000000000001
No,0.43981481481481477,1,0,0.47916666666666663,0.5003343782654126,0.5031055900621118,0.4017094017094017,0.31701539676273194,0.4951532418199085,1.0,0.5609756097560976,0.6000000000000001,0.2
No,0.4907407407407407,1,1,0.0,0.3189655172413793,0.5791454921889704,0.641025641025641,0.7027240426371892,0.23076923076923073,0.3308660251665433,0.524390243902439,0.20000000000000004,0.0
No,0.5648148148148148,1,1,0.0,0.5517241379310345,0.365142104272539,0.5042735042735043,0.33793920252664833,0.3846153846153846,0.0,0.6341463414634148,0.0,0.4
No,0.1574074074074074,1,1,0.0,0.146551724137931,0.4904950122341426,0.5042735042735043,0.7729964469009081,0.3504273504273504,0.7838638045891932,0.22560975609756098,0.6000000000000001,0.4
No,0.3379629629629629,1,1,0.0,0.8103448275862069,0.48484848484848486,0.5299145299145299,0.6288985392814845,0.7777777777777779,0.6239822353811991,0.603658536585366,0.20000000000000004,0.0
No,0.5972222222222222,1,1,0.0,0.75,0.28703180877093915,0.5299145299145299,0.3853138570864588,0.7008547008547008,0.305699481865285,0.6402439024390244,0.8,0.2
Yes,0.6296296296296295,0,1,0.0,0.5258620689655171,0.4936831620163069,0.35897435897435903,0.4153178049743388,0.33333333333333337,0.7105847520355293,0.7378048780487805,0.30000000000000004,0.0
No,0.40277777777777773,1,1,0.0,0.6379310344827587,0.49802371541501966,0.6581196581196582,0.45005921831819984,0.46153846153846156,0.5669874167283494,0.5121951219512195,0.6000000000000001,0.2
No,0.4594365511288425,1,1,0.0,0.41379310344827586,0.08206286467156029,0.4786324786324787,0.3726806158705094,0.32478632478632474,0.5007579869756037,0.451219512195122,0.30000000000000004,0.6000000000000001
No,0.5324074074074073,1,0,0.3958333333333333,0.5344827586206897,0.4153961980048936,0.6495726495726497,0.4445321752862219,0.6324786324786326,0.47520355292376026,0.3719512195121951,0.1,0.6000000000000001
No,0.5648148148148148,1,0,0.47916666666666663,0.396551724137931,0.7011104837191793,0.5384615384615385,0.7118041847611529,0.5641025641025641,0.6321243523316062,0.7804878048780489,0.20000000000000004,0.4
No,0.5509259259259259,1,1,0.0,0.49137931034482757,0.33860342555994727,0.5726495726495727,0.369522305566522,0.6324786324786326,0.5033308660251666,0.524390243902439,0.20000000000000004,0.2
No,0.6712962962962963,0,1,0.0,0.7241379310344829,0.2727272727272727,0.45299145299145305,0.8740623766285038,0.3418803418803419,0.5521835677276092,0.5121951219512195,0.5000000000000001,0.2
No,0.48611111111111105,1,0,0.1875,0.49999999999999994,0.20045172219085258,0.5726495726495727,0.9123568890643508,0.37606837606837606,0.09992598075499631,0.3719512195121951,0.30000000000000004,0.6000000000000001
No,0.5555555555555555,1,0,0.9166666666666666,0.37068965517241376,0.2883493318275926,0.6666666666666667,0.32609553888669573,0.4786324786324787,0.6558105107327905,0.603658536585366,0.1,0.2
No,0.6296296296296295,1,1,0.0,0.33620689655172414,0.4148315452663278,0.4444444444444444,0.2688511646269247,0.2991452991452992,0.6765358993338269,0.426829268292683,0.1,0.2
No,0.3842592592592592,1,0,0.625,0.19827586206896547,0.2580463015245623,0.5641025641025641,0.5795499407816819,0.16239316239316237,0.46188008882309406,0.21951219512195122,0.20000000000000004,0.4
No,0.3055555555555555,1,0,0.6458333333333333,0.2241379310344827,0.47769621682665153,0.264957264957265,0.4907224634820372,0.4871794871794872,0.5655070318282754,0.4975006159152502,0.5000000000000001,0.2
Yes,0.7407407407407407,1,1,0.0,0.3620689655172414,0.4121964991530208,0.7094017094017095,0.41887090406632455,0.41025641025641024,0.40932642487046633,0.23170731707317074,0.1,0.8
Yes,0.6157407407407407,1,0,0.7083333333333333,0.5431034482758621,0.7080745341614907,0.7777777777777779,0.5791551519936836,0.29059829059829057,0.45373797187268694,0.2439024390243902,0.4,0.4
Yes,0.2824074074074074,0,0,0.6666666666666666,0.4396551724137931,0.6160361377752682,0.7692307692307694,0.6166600868535336,0.811965811965812,0.4737231680236862,0.676829268292683,0.20000000000000004,0.0
No,0.5972222222222222,1,0,0.625,0.646551724137931,0.5091285526068134,0.8461538461538463,0.6596920647453614,0.5213675213675214,0.35899333826794966,0.32317073170731714,0.6000000000000001,0.0
No,0.08796296296296297,1,1,0.0,0.4051724137931035,0.5149632975719932,0.07692307692307693,0.6727200947493093,0.5384615384615385,0.7431532198371577,0.6219512195121952,0.5000000000000001,0.4
No,0.3101851851851851,1,1,0.0,0.6637931034482758,0.4253717297195557,0.5384615384615385,0.5329648637978682,0.5042735042735043,0.49296817172464846,0.5000000000000001,0.20000000000000004,0.2
No,0.5138888888888888,1,1,0.0,0.9310344827586208,0.58498023715415,0.5299145299145299,0.536517962889854,0.4786324786324787,0.42635085122131755,0.3902439024390244,0.30000000000000004,0.0
No,0.3518518518518518,1,1,0.0,0.45689655172413796,0.5119518162996424,0.4786324786324787,0.5337544413738651,0.33333333333333337,0.7735011102886751,0.5609756097560976,0.34325252525252525,0.6000000000000001
No,0.5,1,1,0.0,0.2758620689655172,0.629211368341803,0.28205128205128205,0.3916304776944336,0.4444444444444444,0.7135455218356773,0.4207317073170732,0.20000000000000004,0.4
No,0.49537037037037035,1,1,0.0,0.5086206896551724,0.5607001693958215,0.37606837606837606,0.39518357678641935,0.6068376068376069,0.6239822353811991,0.5792682926829269,0.20000000000000004,0.6000000000000001
No,0.36111111111111105,1,0,0.35416666666666663,0.6206896551724137,0.45435723696593255,0.4358974358974359,0.6399526253454404,0.6153846153846154,0.53960029607698,0.426829268292683,0.1,0.2
Yes,0.5462962962962963,1,1,0.0,0.396551724137931,0.6822887257669865,0.3162393162393162,0.6395578365574419,0.4273504273504274,0.6025166543301259,0.5365853658536586,0.20000000000000004,0.6000000000000001
Yes,0.1712962962962963,1,1,0.0,0.5775862068965516,0.47939017504234893,0.4700854700854701,0.5329648637978682,0.5726495726495727,0.29311621021465584,0.43292682926829273,0.20000000000000004,1.0
No,0.35648148148148145,1,1,0.0,0.2758620689655172,0.19781667607754563,0.13675213675213677,0.5432293722858272,0.8974358974358976,0.5040710584752036,0.5304878048780489,0.5000000000000001,0.2
No,0.6157407407407407,1,1,0.0,0.49137931034482757,0.6982872200263504,0.5897435897435898,0.651006711409396,0.7777777777777779,0.4996299037749815,0.3109756097560976,0.1,0.0
No,0.21296296296296297,1,0,0.5625,0.4051724137931035,0.4451345755693582,0.6495726495726497,0.24950651401500204,0.45299145299145305,0.7809030347890452,0.3414634146341463,0.30000000000000004,0.4
No,0.2685185185185185,1,0,0.5625,0.5862068965517242,0.3248635422548466,0.4871794871794872,0.16896960126332414,0.264957264957265,0.380458919319023,0.426829268292683,0.20000000000000004,0.0
No,0.6944444444444444,1,1,0.0,0.5517241379310345,0.5405608883869752,0.5213675213675214,0.8045795499407818,0.3418803418803419,0.5817912657290896,0.2073170731707317,0.20000000000000004,0.0
No,0.5925925925925926,1,1,0.0,0.767241379310345,0.09222661396574439,0.5384615384615385,0.681800236873273,0.7948717948717949,0.42190969652109556,0.5487804878048781,0.30000000000000004,0.2
No,0.4907407407407407,1,0,0.5625,0.5344827586206897,0.8240165631469978,0.9401709401709402,0.5744176865377025,0.17948717948717952,0.6373056994818653,0.7500000000000001,0.6000000000000001,0.4
Yes,0.6296296296296295,0,1,0.0,0.603448275862069,0.7427065687935253,0.641025641025641,0.6494275562574023,0.49572649572649574,0.4100666173205034,0.5365853658536586,0.20000000000000004,0.0
No,0.3472222222222222,1,1,0.0,0.8620689655172413,0.20685111989459812,0.28205128205128205,0.5325700750098697,0.29059829059829057,0.4826054774241303,0.4390243902439025,0.1,0.2
No,0.10648148148148148,1,1,0.0,0.7758620689655173,0.4936831620163069,0.7435897435897436,0.21121200157915518,0.8034188034188035,0.4507772020725389,0.8597560975609757,0.1,0.0
No,0.4594365511288425,1,1,0.0,0.3448275862068965,0.37323546019198184,0.5811965811965812,0.5988945913936046,0.2136752136752137,0.27017024426350855,0.4817073170731708,0.30000000000000004,0.4
No,0.13425925925925927,1,1,0.0,0.2241379310344827,0.08996800301148125,0.46153846153846156,0.4240031583103041,0.5042735042735043,0.6565507031828275,0.49390243902439024,0.7000000000000001,0.2
No,0.3194444444444444,1,1,0.0,0.3879310344827586,0.6045548654244306,0.6153846153846154,0.26213975523095145,0.5299145299145299,0.5558845299777943,0.44512195121951226,0.20000000000000004,0.6000000000000001
Yes,0.2361111111111111,0,1,0.0,0.6551724137931034,0.7216261998870694,0.32478632478632474,0.482037110146072,0.09401709401709402,0.4729829755736492,0.5426829268292683,0.1,0.0
No,0.009259259259259259,1,1,0.0,0.49137931034482757,0.36194240542066625,0.5641025641025641,0.6636399526253455,0.3846153846153846,0.7868245743893414,0.2439024390243902,0.20000000000000004,0.8
No,0.1712962962962963,1,1,0.0,0.6206896551724137,0.2924901185770751,0.5384615384615385,0.5227003553099092,0.4786324786324787,0.5107327905255367,0.7500000000000001,0.1,0.4
No,0.4768518518518518,1,1,0.0,0.5689655172413792,0.7619047619047619,0.28205128205128205,0.2660876431109357,0.41880341880341887,0.42561065877128057,0.5182926829268293,0.7000000000000001,0.6000000000000001
No,0.12037037037037038,1,1,0.0,0.5431034482758621,0.1814417466591379,0.4871794871794872,0.5069088037899725,0.6837606837606838,0.5803108808290156,0.426829268292683,0.30000000000000004,0.2
No,0.7638888888888888,0,0,0.5833333333333333,0.7241379310344829,0.4797666102013928,0.29059829059829057,0.673509672325306,0.2564102564102564,0.26128793486306445,0.5670731707317074,0.4,0.2
No,0.05555555555555555,1,1,0.0,0.49999999999999994,0.6224355354790136,0.3162393162393162,0.5309909198578762,0.5982905982905984,0.6972612879348631,0.701219512195122,0.7000000000000001,0.4
No,0.2361111111111111,1,1,0.0,0.5344827586206897,0.6115189158667419,0.3504273504273504,0.3335965258586656,0.5726495726495727,0.28053293856402667,0.5914634146341464,0.30000000000000004,0.4
No,0.5231481481481481,1,0,0.5208333333333333,0.3017241379310344,0.32994541690193857,0.5811965811965812,0.795499407816818,0.5811965811965812,0.4233900814211695,0.5792682926829269,0.4,0.2
No,0.7175925925925926,1,1,0.0,0.5517241379310345,0.398833051006964,0.5982905982905984,0.3355704697986578,0.37606837606837606,0.5529237601776463,0.08536585365853658,0.20000000000000004,0.2
No,0.412037037037037,1,0,0.875,0.20689655172413796,0.5356672313194052,0.36752136752136755,0.7058823529411765,0.4700854700854701,0.5477424130273872,0.5487804878048781,0.30000000000000004,0.0
No,0.2824074074074074,1,1,0.0,0.6896551724137931,0.5236213062300018,0.45299145299145305,0.17054875641531783,0.5470085470085471,0.43523316062176176,0.5304878048780489,0.4,0.4
No,0.37499999999999994,1,0,0.6875,0.45689655172413796,0.3581780538302277,0.7350427350427351,0.6127121989735492,0.23931623931623935,0.7261287934863065,0.5426829268292683,0.5000000000000001,0.4
No,0.2361111111111111,1,1,0.0,0.32758620689655177,0.3308865047995483,0.5042735042735043,0.3012238452427952,0.4017094017094017,0.6935603256846781,0.6219512195121952,0.30000000000000004,0.6000000000000001
No,0.6712962962962963,1,1,0.0,0.3017241379310344,0.28703180877093915,0.49572649572649574,0.539281484405843,0.2564102564102564,0.5610658771280533,0.524390243902439,0.34325252525252525,0.2
No,0.5509259259259259,1,0,0.47916666666666663,0.6206896551724137,0.6271409749670619,0.35897435897435903,0.6770627714172919,0.641025641025641,0.6676535899333828,0.3109756097560976,0.4,0.4
Yes,0.5972222222222222,1,1,0.0,0.6120689655172413,0.7609636740071521,0.5213675213675214,0.4480852743782078,0.4871794871794872,0.48408586232420425,0.9878048780487806,0.5000000000000001,0.2
No,0.412037037037037,1,1,0.0,0.42241379310344823,0.11330698287220023,0.4444444444444444,0.474536123174102,0.32478632478632474,0.3101406365655071,0.5670731707317074,0.8,0.2
No,0.6759259259259258,0,1,0.0,0.6120689655172413,0.5053642010163749,0.5811965811965812,0.3750493485984999,0.3846153846153846,0.20355292376017764,0.4878048780487805,0.30000000000000004,0.2
Yes,0.7314814814814814,1,1,0.0,0.2241379310344827,0.4528514963297572,0.27350427350427353,0.304776944334781,0.5897435897435898,0.29977794226498894,0.5000000000000001,0.20000000000000004,0.0
No,0.3379629629629629,1,0,0.5625,0.6896551724137931,0.4103143233578015,0.9230769230769231,0.4776944334780894,0.37606837606837606,0.7549962990377498,0.676829268292683,0.1,0.8
No,0.5972222222222222,1,1,0.0,0.5086206896551724,0.7235083756822888,0.5384615384615385,0.39360442163442566,0.18803418803418803,0.5299777942264989,0.21951219512195122,0.4,0.0
No,0.7129629629629629,0,1,0.0,0.44827586206896547,0.4391116130246565,0.5641025641025641,0.801026450848796,0.5897435897435898,0.15470022205773504,0.5548780487804879,0.20000000000000004,0.0
No,0.3981481481481481,1,1,0.0,0.32758620689655177,0.551665725578769,0.4017094017094017,0.45005921831819984,0.46153846153846156,0.2783123612139156,0.8841463414634149,0.30000000000000004,0.31381818181818183
Yes,0.37037037037037035,1,1,0.0,0.051724137931034475,0.9561453039713909,0.3418803418803419,0.6154757204895382,0.3076923076923077,0.45817912657290893,0.6707317073170732,0.4,0.0
No,0.45370370370370366,1,1,0.0,0.3103448275862069,0.3276868059476754,0.6666666666666667,0.5448085274378209,0.8376068376068377,0.31236121391561805,0.7439024390243903,0.8,0.4
No,0.6018518518518517,1,1,0.0,0.5862068965517242,0.5183512140033879,0.5042735042735043,0.4950651401500198,0.7094017094017095,0.5085122131754256,0.49390243902439024,1.0,0.4
Yes,0.4074074074074074,1,1,0.0,0.24999999999999994,0.33051006964050433,0.2222222222222222,0.5408606395578367,0.49572649572649574,0.5492227979274612,0.5000000000000001,0.30000000000000004,1.0
Yes,0.5648148148148148,0,1,0.0,0.5517241379310345,0.3188405797101449,0.46153846153846156,0.25503355704697994,0.7435897435897436,0.6728349370836418,0.25609756097560976,0.5000000000000001,0.8
No,0.5972222222222222,1,0,0.5416666666666666,0.5003343782654126,0.7400715226802183,0.6837606837606838,0.5752072641136993,0.6495726495726497,0.5129533678756477,0.6402439024390244,0.30000000000000004,0.2
No,0.45370370370370366,1,1,0.0,0.41379310344827586,0.31582909843779405,0.23931623931623935,0.3134622976707462,0.45299145299145305,0.3974833456698742,0.5121951219512195,0.5000000000000001,0.2
No,0.16203703703703703,1,1,0.0,0.8793103448275863,0.4775079992471296,0.23076923076923073,0.5503355704697989,0.8888888888888891,0.6454478164322724,0.47560975609756106,0.20000000000000004,0.2
No,0.3981481481481481,1,1,0.0,0.42241379310344823,0.31488801054018434,0.5384615384615385,0.40426371891038304,0.5726495726495727,0.6868985936343449,0.3292682926829268,0.4,0.6000000000000001
No,0.6388888888888888,1,1,0.0,0.7586206896551724,0.7861848296630904,0.7606837606837606,0.3458349782866167,0.5641025641025641,0.28719467061435977,0.5792682926829269,0.8,0.4
No,0.8703703703703703,1,1,0.0,0.32758620689655177,0.6207415772633164,0.641025641025641,0.3031977891827873,0.23076923076923073,0.26868985936343454,0.5853658536585366,0.6000000000000001,0.2
No,0.5138888888888888,1,1,0.0,0.6637931034482758,0.24073028420854506,0.2136752136752137,0.5416502171338334,0.5982905982905984,0.43153219837157664,0.5000000000000001,0.4,0.4
No,0.34259259259259256,1,1,0.0,0.24137931034482757,0.5676642198381329,0.4700854700854701,0.5906040268456377,0.6495726495726497,0.5736491487786824,0.4975006159152502,0.20000000000000004,0.2
No,0.8194444444444444,1,0,0.7291666666666666,0.396551724137931,0.4784490871447393,0.19658119658119655,0.45992893801816037,0.4444444444444444,0.2953367875647669,0.5121951219512195,0.20000000000000004,0.4
Yes,0.5138888888888888,1,1,0.0,0.4741379310344827,0.7683041596085073,0.4444444444444444,0.5424397947098303,0.49572649572649574,0.8534418948926722,0.7378048780487805,0.1,0.4
No,0.49537037037037035,1,0,0.8541666666666666,0.5862068965517242,0.5190206195466263,0.3076923076923077,0.2791156731148836,0.5213675213675214,0.44411547002220586,0.5304878048780489,0.6000000000000001,0.0
No,0.45833333333333326,1,1,0.0,0.4827586206896552,0.16901938641069073,0.5128205128205129,0.5795499407816819,0.5470085470085471,0.3345669874167283,0.7256097560975611,0.7000000000000001,0.0
No,0.5555555555555555,1,0,0.41666666666666663,0.5862068965517242,0.5951439864483343,0.6666666666666667,0.5440189498618241,0.5555555555555556,0.6276831976313842,0.44512195121951226,0.1,0.0
No,0.5324074074074073,1,1,0.0,0.5086206896551724,0.12102390363259927,0.45299145299145305,0.47927358863008307,0.3846153846153846,0.532938564026647,0.4817073170731708,0.5000000000000001,0.2
No,0.7407407407407407,1,1,0.0,0.49999999999999994,0.4720496894409938,0.27350427350427353,0.539281484405843,0.23076923076923073,0.304959289415248,0.5731707317073171,0.30000000000000004,0.2
No,0.08333333333333334,0,1,0.0,0.4827586206896552,0.6777715038584603,0.6752136752136753,0.5171733122779315,0.45299145299145305,0.44041450777202074,0.14634146341463414,0.30000000000000004,0.0
No,0.4768518518518518,1,1,0.0,0.6982758620689655,0.6399397703745529,0.5470085470085471,0.36873272799052514,0.36752136752136755,0.7394522575869726,0.4878048780487805,0.30000000000000004,0.2
No,0.5462962962962963,0,0,0.6666666666666666,0.5086206896551724,0.47073216638434023,0.4358974358974359,0.5250690880378999,0.41880341880341887,0.6032568467801629,0.6158536585365854,0.30000000000000004,0.0
No,0.5740740740740741,1,1,0.0,0.5172413793103448,0.6367400715226801,0.3846153846153846,0.304776944334781,0.5384615384615385,0.4959289415247964,0.3597560975609756,0.1,0.0
No,0.7175925925925926,1,1,0.0,0.6896551724137931,0.6777715038584603,0.49781058447725113,0.4315041452822741,0.9316239316239316,0.45225758697261287,0.3414634146341463,0.30000000000000004,0.2
No,0.5,1,1,0.0,0.7413793103448276,0.3555430077169207,0.6324786324786326,0.5507303592577971,0.37606837606837606,0.43967431532198376,0.4817073170731708,0.4,0.4
No,0.4351851851851851,1,1,0.0,0.5775862068965516,0.37323546019198184,0.5555555555555556,0.4133438610343467,0.3931623931623932,0.464840858623242,0.3719512195121951,0.20000000000000004,0.4
No,0.412037037037037,1,1,0.0,0.7241379310344829,0.372859025032938,0.6495726495726497,0.24595341492301623,0.24786324786324787,0.7468541820873428,0.1524390243902439,0.30000000000000004,0.2
No,0.48148148148148145,1,0,0.4375,0.603448275862069,0.3875399962356483,0.008547008547008517,0.4844058428740625,0.4358974358974359,0.7239082161361954,0.4024390243902439,0.20000000000000004,0.4
No,0.4629629629629629,1,1,0.0,0.7068965517241379,0.6220591003199699,0.5042735042735043,0.4551914725621794,0.4786324786324787,0.7609178386380459,0.5182926829268293,0.30000000000000004,0.2
No,0.4351851851851851,1,1,0.0,0.46551724137931033,0.3945040466779597,0.6324786324786326,0.6971969996052113,0.6666666666666667,0.5033308660251666,0.36585365853658536,0.1,0.2
No,0.5648148148148148,1,1,0.0,0.396551724137931,0.5712403538490495,0.5897435897435898,0.2838531385708646,0.49572649572649574,0.5862324204293117,0.4817073170731708,0.30000000000000004,0.0
No,0.736111111111111,1,1,0.0,0.3017241379310344,0.6109542631281761,0.641025641025641,0.5179628898539284,0.641025641025641,0.5951147298297558,0.21341463414634146,0.1,0.2
